Doctor ID,Doctor Name,Doctor Score,Scoliosis Type
3820,Dr Mohamed Slim Montreal QC ,4.0,dextroscoliosisfunctional
3822,dr rashmi kudesia ccrm houston tx us,5.0,compensatory
3824,Dr Kim Garbedian North York ON ,4.0,levoscoliosis
3825,Dr Joseph A. Risser San Diego CA ,4.0,kyphosis
3826,Dr Safeena Kherani Ottawa ON ,4.25,idiopathic
3827,dr david dudok windsor on ca,4.5,infantile
3828,Dr Federico Pampaloni Hamilton ON ,4.0,juvenile
3829,Dr Jose A. Martinez Austin TX ,4.75,lordosis
3830,Dr David I. Glassman Phoenix AZ ,5.0,adolescent
3832,dr sarah kreitzer toronto on ca,5.0,dextroscoliosisstructuralcompensatory
3833,Meghan DeSouza Orleans ON ,5.0,dextroscoliosisfunctional
3834,Dr JUDI GOLDSTONE Torrance CA ,5.0,dextroscoliosislevoscoliosisneuromuscular
3837,Dr Tariq Rajan Calgary AB ,5.0,levoscoliosis
3838,Dr Richard Chau Richmond BC ,4.0,kyphosis
3839,Dr Stephanie Louie Victoria BC ,4.0,idiopathic
3840,Dr Pamela C. Trout Maitland FL ,3.5,infantile
3841,Dr Laurie Montano Anchorage AK ,4.0,juvenile
3842,Dr KARYSSE TRANDEM Grand Rapids MN ,5.0,lordosis
3844,Dr Huong Huynh Calgary AB ,5.0,adult
3845,Dr ROSHAN P. SHAH CHICAGO IL ,4.5,dextroscoliosisstructuralcompensatory
3849,Dr Jennifer Myers Lafayette LA ,4.0,dextroscoliosis
3850,ALI SHERBINY ARLINGTON VA ,5.0,levoscoliosis
3851,Dr Brent Cote Gatineau QC ,4.75,kyphosis
3852,Dr Jill R. Linder New York NY ,5.0,idiopathic
3853,Dr Lawrence M. Spetka Toledo OH ,4.25,infantile
3854,Dr PREETI BIMBRAHW Palm Bay FL ,5.0,juvenile
3855,dr yasmine talab westmount qc ca,5.0,lordosis
3856,Dr JEREMY A. PORTER PATRICK AFB FL ,4.25,adolescent
3857,Dr John C. Mullen Edmonton AB ,4.0,adult
3858,Dr Mordecai N. Klein Plano TX ,4.75,dextroscoliosisstructuralcompensatory
3859,Dr ELINA BOVER New York NY ,5.0,dextroscoliosisfunctional
3860,Dr ETHAN B. HANDLER Oakland CA ,4.75,dextroscoliosislevoscoliosisneuromuscular
3861,Dr DARIA ROYZMAN New York NY ,5.0,compensatory
3862,Dr Melissa J. Antonik Fairfax VA ,2.0,dextroscoliosis
3863,Dr William D. Summers Birmingham AL ,4.0,levoscoliosis
3864,Dr Anil B. Pinto DALLAS TX ,4.5,kyphosis
3865,Dr Gary J. Correnti Fort Myers FL ,4.75,idiopathic
3866,Dr David Poulad Union NJ ,4.0,infantile
3867,Dr Jeffrey K. Scott Bradenton FL ,5.0,juvenile
3869,dr kayla lucas saskatoon sk ca,5.0,adolescent
3870,Dr Benjamin Hoyt Fredericton NB ,4.5,adult
3871,Dr Alexandre Dostie Pointe Claire QC ,4.0,dextroscoliosisstructuralcompensatory
3872,Dr Sean Ostro Vaughan ON ,5.0,dextroscoliosisfunctional
3873,dr henry reis,5.0,dextroscoliosislevoscoliosisneuromuscular
3874,Dr John D. Lanthier Sudbury ON ,5.0,compensatory
3875,Dr Jane M. Emanuel Omaha NE ,4.0,dextroscoliosis
3876,Dr Simon S. Ourian Beverly Hills CA ,4.0,levoscoliosis
3880,Dr FRANKLIN HAYWARD Cape Girardeau MO ,5.0,juvenile
3882,dr aneeqa amin kingwood tx us,5.0,adolescent
3883,dr stuart akerman plano tx us,5.0,adult
3884,Dr LESLIE J. SEWELL Bossier City LA ,4.0,dextroscoliosisstructuralcompensatory
3885,Dr Henry Cheng Brampton ON ,4.0,dextroscoliosisfunctional
3886,Dr STACY A. BACON Cypress TX ,3.0,dextroscoliosislevoscoliosisneuromuscular
3888,Dr Sylvain Sidi Tucson AZ ,3.25,dextroscoliosis
3889,dr dan dao toronto on ca,5.0,levoscoliosis
3890,Dr BRIAN E. FANNO SELDEN NY ,4.25,kyphosis
3891,Dr Robert P. Sambursky Bradenton FL ,4.75,idiopathic
3892,MAYA STROM PORTLAND OR ,4.5,infantile
3893,Dr Aaron D. Gorin Tualatin OR ,5.0,juvenile
3895,dr pavel cherkas cobourg on ca,5.0,adolescent
3897,Dr Kristina Zakhary Calgary AB ,4.0,dextroscoliosisstructuralcompensatory
3898,Dr Stephen Hamilton ATLANTA GA ,5.0,dextroscoliosisfunctional
3899,Dr IOANNIS M. SKARIBAS Houston TX ,4.5,dextroscoliosislevoscoliosisneuromuscular
3900,Dr Daniel J. Waters Mason City IA ,5.0,compensatory
3903,Dr JONATHAN G. BELLEW Las Vegas NV ,5.0,kyphosis
3904,Dr Kelly M. Becker Strongsville OH ,4.0,idiopathic
3905,Dr Frank T. Armstrong Seminole FL ,5.0,infantile
3907,Dr Zaeem Siddiqi Edmonton AB ,4.0,lordosis
3911,Dr HUILAN CHENG Berkeley CA ,5.0,dextroscoliosisfunctional
3912,Dr Mark R. Shaya Miami FL ,5.0,dextroscoliosislevoscoliosisneuromuscular
3913,Dr Eric R. Mandel New York NY ,4.75,compensatory
3914,Dr Mark Boutros Toronto ON ,4.0,dextroscoliosis
3915,Christy Leblanc Calgary AB ,3.5,levoscoliosis
3916,Dr NICOLE T. WINERITER Fort Worth TX ,4.25,kyphosis
3917,Dr Robert A. Yoho Pasadena CA ,4.75,idiopathic
3919,Glotria Cui Abbotsford BC ,5.0,juvenile
3920,Dr Mark H. Moss PASADENA TX ,4.0,lordosis
3921,Dr Katherine K. McKnight Houston TX ,4.0,adolescent
3922,Dr Erica Nikiforuk Toronto ON ,5.0,adult
3923,Dr Steven K. Solomon Austin TX ,4.5,dextroscoliosisstructuralcompensatory
3924,Sheldon Nadal Toronto ON ,4.0,dextroscoliosisfunctional
3925,Dr Joseph E. Pena MELVILLE NY ,4.25,dextroscoliosislevoscoliosisneuromuscular
3927,Dr Ruwani D. Gunawardane Columbia MD ,4.0,dextroscoliosis
3929,Dr Jeremy Kellerstein Toronto ON ,5.0,kyphosis
3930,Dr DAVID M. KEELEN LEWISVILLE TX ,4.5,idiopathic
3931,Dr Kenneth B. Chapman New York NY ,4.0,infantile
3932,Dr Simon Nasser Auchenflower QLD ,4.0,juvenile
3933,Dr Davide Maggio Montreal QC ,4.0,lordosis
3934,Dr Ayyaz M. Shah Orlando FL ,4.5,adolescent
3935,Dr ANNA M. FERNANDEZ Staten Island NY ,5.0,adult
3936,dr kambiz tehrani,5.0,dextroscoliosisstructuralcompensatory
3937,Dr Wade Grindle Bullhead City AZ ,5.0,dextroscoliosisfunctional
3938,Dr Andrew L. Ondo Las Cruces NM ,4.0,dextroscoliosislevoscoliosisneuromuscular
3939,Dr Elmor Engelbrecht Calgary AB ,5.0,compensatory
3940,Dr Kevin Mullins WEST ISLIP NY ,4.0,dextroscoliosis
3941,BETHANY L. WAYT Grove City OH ,5.0,levoscoliosis
3942,Dr SUSAN L. RUSNACK Paramus NJ ,3.5,kyphosis
3943,Dr Michael Baharestani Smithtown NY ,5.0,idiopathic
3944,Dr Dimitrios Karastathis Vancouver BC ,5.0,infantile
3945,Dr Andrew Mathers Edmonton AB ,4.0,juvenile
3948,Dr Sophie Rosner Mont Laurier QC ,3.5,adult
3950,Dr David M. Mozer Savannah GA ,4.75,dextroscoliosisfunctional
3951,Dr JESSICA A. WILDEN SHREVEPORT LA ,5.0,dextroscoliosislevoscoliosisneuromuscular
3952,Dr Rasik Morzaria Toronto ON ,4.0,compensatory
3953,Dr SUBRAMANIAN SIVARAJAN Kansas City MO ,3.0,dextroscoliosis
3954,Dr Robert M. Jackson Palmdale CA ,4.25,levoscoliosis
3955,Dr Eric Sommer Cortlandt Manor NY ,4.5,kyphosis
3956,dr ashley bayer coral springs fl us,3.0,idiopathic
3957,Dr Gregory A. Komenda Bellevue WA ,4.5,infantile
3958,Dr MARIANNE M. URBANSKI Meriden CT ,4.0,juvenile
3959,Dr Lisa Renfro Annapolis MD ,3.0,lordosis
3960,Mary Wong Toronto ON ,4.75,adolescent
3961,Dr Romina Perri Montreal QC ,5.0,adult
3962,Dr Alan M. Greenberg Frisco TX ,5.0,dextroscoliosisstructuralcompensatory
3963,dr li chai toronto on ca,5.0,dextroscoliosisfunctional
3965,Dr Gary L. Clayman Houston TX ,5.0,compensatory
3966,jilanne rose tempe az us,5.0,dextroscoliosis
3967,Dr Laurie L. Ackerman Indianapolis IN ,4.75,levoscoliosis
3968,Dr JEAN LOUIS BENAE Hattiesburg MS ,4.0,kyphosis
3969,Dr Martin G. Paul Washington DC ,4.75,idiopathic
3970,Dr Mark J. Pyle Buckeye AZ ,4.75,infantile
3972,Dr Charles J. Sprague Omaha NE ,4.0,lordosis
3973,Dr MEGAN R. WILLIAMS SAN ANTONIO TX ,5.0,adolescent
3976,Dr Joseph J. Friedlich Brampton ON ,4.5,dextroscoliosisfunctional
3977,dr kelsey bennett montreal qc ca,5.0,dextroscoliosislevoscoliosisneuromuscular
3978,Dr JEFF BECK BLOOMINGTON IN ,5.0,compensatory
3980,Dr Hafez Daneshvar Alexandria VA ,3.0,levoscoliosis
3982,Dr E. Lee  Hardin Grand Junction CO ,4.0,idiopathic
3983,Dr BRIAN T. BLATT Plano TX ,4.75,infantile
3984,Dr David WEINSTEIN New York NY ,4.0,juvenile
3985,dr christian a hernandez winter park fl us,4.5,lordosis
3986,dr amanda ball lafayette in us,3.75,adolescent
3987,Dr Peter Fonti London ON ,5.0,adult
3988,Dr Moshe Ephrat Lake Success NY ,4.5,dextroscoliosisstructuralcompensatory
3989,Dr Mark A. Heitner BURLINGAME CA ,4.0,dextroscoliosisfunctional
3991,dr david milanovich courtenay bc ca,4.25,compensatory
3992,dr james c thompson fort worth tx us,5.0,dextroscoliosis
3994,Dr Helene Grubisa Oakville ON ,5.0,kyphosis
3998,Dr Candace S. Cooley Breckenridge CO ,3.0,lordosis
3999,Dr Isam Y. Balat Houston TX ,4.0,adolescent
4000,dr gregory hannon edina mn us,4.75,adult
4001,Dr William F. Bohlen Greenville SC ,4.75,dextroscoliosisstructuralcompensatory
4002,Dr Daniel J. FARKAS Laguna Hills CA ,5.0,dextroscoliosisfunctional
4003,Dr Charles E. Crutchfield EAGAN MN ,4.0,dextroscoliosislevoscoliosisneuromuscular
4004,Dr TATIANA DOUBNOVA SAN FRANCISCO CA ,4.75,compensatory
4005,dr peter watson calgary ab ca,5.0,dextroscoliosis
4007,Dr BRUCE M. ROTHSCHILD Lawrence KS ,2.0,kyphosis
4008,Dr Ray Daly Windsor ON ,4.0,idiopathic
4009,Dr Gary J. Rothfeld New York NY ,5.0,infantile
4010,Dr Patricia Maeso Houston TX ,3.75,juvenile
4011,Dr Reet Dhillon Grande Prairie AB ,4.0,lordosis
4012,Dr BEIQING PAN SOMERVILLE NJ ,3.25,adolescent
4013,Dr Peter Ursel Lindsay ON ,4.5,adult
4014,Dr Douglas D. Altchek New York NY ,3.5,dextroscoliosisstructuralcompensatory
4015,Dr Margus Heinmaa Toronto ON ,5.0,dextroscoliosisfunctional
4016,Dr JARED BAUERLE LAS CRUCES NM ,5.0,dextroscoliosislevoscoliosisneuromuscular
4017,Dr Shetal M. Mansuria Livingston NJ ,3.0,compensatory
4019,Dr Natchez Trey Morice Morgan City LA ,5.0,levoscoliosis
4021,Dr STEPHEN J. LONGOBARDI Union NJ ,5.0,idiopathic
4022,dr maierhoffer regina sk ca,5.0,infantile
4025,Dr Justin A. Willer BROOKLYN NY ,3.0,adolescent
4026,Dr Joseph E. Cangas Columbia IL ,4.0,adult
4027,Dr Brett C. Lewis Atlanta GA ,5.0,dextroscoliosisstructuralcompensatory
4028,Dr Eric Meen Winnipeg MB ,4.0,dextroscoliosisfunctional
4029,Dr Karim Somani Brockville ON ,5.0,dextroscoliosislevoscoliosisneuromuscular
4031,Dr TARIQ HALIM PARRISH FL ,4.5,dextroscoliosis
4032,Dr ALLISON B. SUTTON SAN ANTONIO TX ,4.0,levoscoliosis
4033,Dr Kiran V. Patel New York NY ,2.5,kyphosis
4038,Dr Michael Chu Calgary AB ,5.0,adolescent
4039,Dr Alexis G. Thomas Kansas City MO ,5.0,adult
4040,Dr Jill A. Collier Toms River NJ ,3.0,dextroscoliosisstructuralcompensatory
4041,Dr Dean E. Dagermangy Loma Linda CA ,4.0,dextroscoliosisfunctional
4047,Dr Bibi I. Hasnain O_apos_Fallon MO ,1.5,idiopathic
4048,Dr Beau Hightower Albuquerque NM ,4.75,infantile
4049,Dr Grant D. Sievertsen Hinsdale IL ,1.25,juvenile
4051,Dr Gary C. Bellman Woodland Hills CA ,3.0,adolescent
4052,Dr FLORENCE SHUM New York NY ,4.5,adult
4053,Dr Gerald Tullio Brampton ON ,4.0,dextroscoliosisstructuralcompensatory
4054,Dr Nathan E. Nachlas Boca Raton FL ,4.75,dextroscoliosisfunctional
4055,Dr Aaron Styer Boston MA ,5.0,dextroscoliosislevoscoliosisneuromuscular
4056,Dr John M. Ross Palestine TX ,4.75,compensatory
4057,Dr BRIGITTA WESTALL Long Beach CA ,4.75,dextroscoliosis
4058,Dr Jamie C. Joyce St. Louis MO ,4.75,levoscoliosis
4059,Dr EVELYN ECKERT WHIPPANY NJ ,3.0,kyphosis
4061,dr mostafa altalibi calgary ab ca,4.0,infantile
4062,Dr Michael S. Schottenstein Columbus OH ,4.0,juvenile
4063,Dr SRIVALLI GOPALUNI SPOKANE WA ,4.0,lordosis
4064,Dr Fanny Lamb Montreal QC ,3.0,adolescent
4065,Dr Sudhir S. Athni Macon GA ,3.0,adult
4067,Dr Paul Catania London ON ,5.0,dextroscoliosisfunctional
4068,Dr Athar Butt Langley BC ,5.0,dextroscoliosislevoscoliosisneuromuscular
4069,Dr Mohamed Abdel Fattah North Vancouver BC ,4.0,compensatory
4070,Dr Erin Mckenzie Calgary AB ,4.5,dextroscoliosis
4071,Dr Michelle Couto Coquitlam BC ,5.0,levoscoliosis
4072,Dr Rinku V. Mehta Frisco TX ,3.5,kyphosis
4073,Dr Manish R. Patel Sarasota FL ,4.75,idiopathic
4074,Dr James Chih Hsien Ko Toronto ON ,4.5,infantile
4075,Dr Prashant P. Ponda New Windsor NY ,4.0,juvenile
4076,Dr Kyle Burns Burnaby BC ,4.0,lordosis
4077,Dr SACHIN M. SHRIDHARANI NEW YORK NY ,5.0,adolescent
4078,Dr Bayoan D. Martinez Cruz Leesburg FL ,4.0,adult
4079,Dr CRAIG D. KAIN Long Beach CA ,5.0,dextroscoliosisstructuralcompensatory
4080,Dr Steven Cataldo Joliet IL ,4.0,dextroscoliosisfunctional
4082,Dr David Godin New York NY ,4.0,compensatory
4083,Dr David H. Ciocon Hackensack NJ ,4.0,dextroscoliosis
4085,Dr ALLISON RODGERS ORLAND PARK IL ,2.25,kyphosis
4086,Dr Ramon Castellanos Miami FL ,4.5,idiopathic
4087,dr anjelika alechina etobicoke on ca,5.0,infantile
4089,Dr Sahar Rakhshanfar RICHMOND CA ,5.0,lordosis
4090,Dr Sangeeta Bajaj Brampton ON ,5.0,adolescent
4091,Dr Odette N. Limosnero Flower Mound TX ,3.75,adult
4092,Dr Sharna Striar New York NY ,4.0,dextroscoliosisstructuralcompensatory
4093,Dr SCOTT D. Urban West Jordan UT ,5.0,dextroscoliosisfunctional
4094,Dr Joel E. Chodos Newark DE ,4.5,dextroscoliosislevoscoliosisneuromuscular
4096,dr linda lee edmonton ab ca,4.25,dextroscoliosis
4097,Dr Jose Rodriguez Montreal QC ,5.0,levoscoliosis
4099,dr lindsey yarnell portland or us,5.0,idiopathic
4100,dr jagdeesh singh dhaliwal melbourne vic au,5.0,infantile
4101,Dr SWATI ELLENDULA Vicksburg MS ,5.0,juvenile
4102,Dr Sue Ann Wee New York NY ,4.75,lordosis
4104,Dr Juliette L. Wait Dallas TX ,3.75,adult
4106,Dr Gisa A. Schunn Richmond VA ,1.5,dextroscoliosisfunctional
4107,Dr Jenny Jun Toronto ON ,4.75,dextroscoliosislevoscoliosisneuromuscular
4108,dr dustin wilkes weatherford tx us,4.5,compensatory
4109,Dr Alejandra Piniella Miami FL ,4.75,dextroscoliosis
4110,Dr Nicholas J. Vogelzang Las Vegas NV ,4.75,levoscoliosis
4111,Dr Jason Lee Toronto ON ,4.0,kyphosis
4113,Dr Betty A. Hinderks Davis Sun City West AZ ,5.0,infantile
4114,Dr Neeru Gupta Toronto ON ,4.75,juvenile
4115,Dr Jacob E. Markovitz Englewood NJ ,4.5,lordosis
4116,Dr ROBERT E. GOLDER Kansas City MO ,5.0,adolescent
4117,Dr Lori Goldenberg Markham ON ,4.0,adult
4118,Dr Joel Villeneuve Ottawa ON ,4.0,dextroscoliosisstructuralcompensatory
4119,Dr Patrick M. Ambrosio Old Bridge NJ ,4.0,dextroscoliosisfunctional
4120,Dr Mark Cohen Montreal QC ,5.0,dextroscoliosislevoscoliosisneuromuscular
4121,dr rachel gordon dallas tx us,5.0,compensatory
4122,Dr Mary C. O_apos_Toole Laguna Hills CA ,4.25,dextroscoliosis
4123,dr lemuel sarvida chandigarh pb in,5.0,levoscoliosis
4124,Dr David E. Rojer Linden NJ ,5.0,kyphosis
4125,Dr FREDERIC Kass New York NY ,5.0,idiopathic
4126,dr anne brawner namnoum atlanta ga us,5.0,infantile
4127,Dr Timothy R. Yeko Tampa FL ,5.0,juvenile
4128,Dr David Azouz Dallas TX ,4.0,lordosis
4129,Dr WALID A. OSTA CANTON MI ,4.0,adolescent
4130,Dr Norm Grayston Yorkton SK ,4.25,adult
4131,Dr Reza Shahim North Little Rock AR ,4.0,dextroscoliosisstructuralcompensatory
4132,Dr Shaul Dwosh Thornhill ON ,3.75,dextroscoliosisfunctional
4133,Dr Todd J. Brennan Tampa FL ,4.5,dextroscoliosislevoscoliosisneuromuscular
4134,dr ainah tan glen ellyn il us,5.0,compensatory
4136,Dr PEGGY J. STERLING Wesley Chapel FL ,5.0,levoscoliosis
4138,Dr Marc Allen Commack NY ,5.0,idiopathic
4140,dr arif karmali calgary ab ca,4.25,juvenile
4141,Dr Tara Guthrie Calgary AB ,4.75,lordosis
4142,Dr Dennis A. Burachinsky Bridgewater NJ ,5.0,adolescent
4143,Dr SYED SHARIQ SAGHIR Plano TX ,5.0,adult
4144,Dr Jason M. Jacobs Denver CO ,4.5,dextroscoliosisstructuralcompensatory
4145,dr valery bergeron montreal qc ca,5.0,dextroscoliosisfunctional
4146,Dr Michael G. Wayne New York NY ,4.0,dextroscoliosislevoscoliosisneuromuscular
4147,dr dr jason p brinton orlando fl us,5.0,compensatory
4148,Dr Timothy B. McConnell Cincinnati OH ,5.0,dextroscoliosis
4149,Dr Valerie K. Lyon New York NY ,4.0,levoscoliosis
4151,Dr OLUFENWA F. MILHOUSE CHICAGO IL ,5.0,idiopathic
4152,dr michael colin new york ny us,5.0,infantile
4153,Dr Kimberli S. Cox Peoria AZ ,4.75,juvenile
4155,Dr Callum Pearce Fremantle WA ,4.0,adolescent
4156,Dr Jonathan Albilia Montreal QC ,4.25,adult
4157,Dr Richard A. DiGioia Washington DC ,3.25,dextroscoliosisstructuralcompensatory
4159,Dr Rebecca J. Kurzon Winter Park FL ,3.0,dextroscoliosislevoscoliosisneuromuscular
4160,Dr Kirk Dr. Roth Cambridge ON ,4.0,compensatory
4161,dr timothy oleary ottawa on ca,5.0,dextroscoliosis
4162,Dr Ralph Zipper Melbourne FL ,2.75,levoscoliosis
4163,Dr JEFFREY C. CONFORTI CLIFTON NJ ,4.75,kyphosis
4165,Dr Sonia Leziy North Vancouver BC ,4.75,infantile
4166,Dr ERIC J. ABRAMS Princeton NJ ,5.0,juvenile
4167,Dr Joseph Parravano Cobourg ON ,5.0,lordosis
4168,Dr Barry J. Riskin Champaign IL ,3.75,adolescent
4169,dr allykhan lila calgary ab ca,5.0,adult
4170,Dr J. Morgan O_apos_Donoghue Sarasota FL ,4.0,dextroscoliosisstructuralcompensatory
4171,dr ligaya buchbinder md boca raton fl us,5.0,dextroscoliosisfunctional
4172,Dr Martha M. Murray Boston MA ,4.25,dextroscoliosislevoscoliosisneuromuscular
4173,Dr Michael L. Traub New York NY ,5.0,compensatory
4174,Dr Grace K. Kim Las Vegas NV ,5.0,dextroscoliosis
4175,Dr Terry L. Simpson Phoenix AZ ,3.0,levoscoliosis
4176,Dr Warren Cohen Calgary AB ,4.0,kyphosis
4177,Dr Dax K. Trujillo Tucson AZ ,2.5,idiopathic
4178,Dr LESLIE HOLCOMBE Arlington VA ,5.0,infantile
4179,Dr Kevin S. Gavin ALGONQUIN IL ,4.75,juvenile
4181,Dr MICHAEL L. FROM CHINLE AZ ,4.5,adolescent
4182,dr amanda perizzolo calgary ab ca,4.75,adult
4183,Dr Larissa Camejo STUART FL ,3.25,dextroscoliosisstructuralcompensatory
4185,Dr MAULIK K. BHALANI Tampa FL ,4.0,dextroscoliosislevoscoliosisneuromuscular
4186,Dr Robert Barron Concord ON ,4.0,compensatory
4187,Dr GABY D. DOUMIT Cleveland OH ,5.0,dextroscoliosis
4188,Dr DORETTE NOORHASAN FRISCO TX ,3.25,levoscoliosis
4189,Dr ELIEZER HALPERT New York NY ,3.0,kyphosis
4190,Dr Matthew S. Wilson West Valley City UT ,4.0,idiopathic
4191,Dr JESSICA B. JAMESON COEUR D ALENE ID ,4.75,infantile
4192,Dr Waleed M. Abdelghani Hackensack NJ ,5.0,juvenile
4193,BETH M. SCHRAGE Edina MO ,5.0,lordosis
4195,Dr Frank J. Scaccia RED BANK NJ ,4.75,adult
4196,dr drmohammad hussein oakville on ca,4.75,dextroscoliosisstructuralcompensatory
4197,Dr SUZAN KHOROMI Washington DC ,4.5,dextroscoliosisfunctional
4199,Dr Philip Kritzinger Newmarket ON ,4.0,compensatory
4200,Dr Nirav Patel Ahmedabad GJ ,5.0,dextroscoliosis
4201,Dr RICARDO R. BALESTRA Philadelphia PA ,5.0,levoscoliosis
4202,Dr Maya B. Bledsoe Austin TX ,3.0,kyphosis
4203,Dr Poney Chiang Markham ON ,4.0,idiopathic
4204,Dr Karen L. Gallagher Indianapolis IN ,4.0,infantile
4205,Dr Elana M. Bern Boston MA ,1.5,juvenile
4206,Dr Michael W. Crane Mason City IA ,5.0,lordosis
4207,Dr Jeremy Richmon Baltimore MD ,4.0,adolescent
4208,Dr Julie Khanna Oakville ON ,4.75,adult
4209,dr jeff lo calgary ab ca,3.0,dextroscoliosisstructuralcompensatory
4210,Dr TERRY G. FIORI Palo Alto CA ,3.0,dextroscoliosisfunctional
4211,Dr Rohan Bissoondath Calgary AB ,4.0,dextroscoliosislevoscoliosisneuromuscular
4212,dr elfassy hannah laure montreal qc ca,4.75,compensatory
4213,Dr BIRGIT KNOECHEL Boston MA ,5.0,dextroscoliosis
4214,Dr Walid A. Saleh Dallas TX ,4.5,levoscoliosis
4215,Dr CHRISTA JILLARD Charleston SC ,5.0,kyphosis
4216,Dr Edoardo Cervoni Southport ENG ,4.5,idiopathic
4217,Dr Anil Rickhi Halifax NS ,5.0,infantile
4218,Dr Svetlana Kogan New York NY ,5.0,juvenile
4219,Dr Amy R. Mason Austin TX ,4.5,lordosis
4220,dr narayn pallai plano tx us,4.25,adolescent
4221,dr joumana salame calgary ab ca 2,4.75,adult
4224,Ryan Samuels Nelson BC ,5.0,dextroscoliosislevoscoliosisneuromuscular
4225,Dr Laurie Permack Toronto ON ,5.0,compensatory
4228,Dr STEPHEN J. MASSIMI STAMFORD CT ,4.75,kyphosis
4229,Dr Samer F. NAJJAR Arlington Hts IL ,5.0,idiopathic
4230,dr marty edwards philadelphia pa us,5.0,infantile
4231,dr mark silvert london eng uk,4.75,juvenile
4232,Dr Alexander Antonenko North York ON ,4.0,lordosis
4234,dr karin petersen ottawa on ca,4.75,adult
4235,Dr ANDREW J. OLINDE Baton Rouge LA ,1.0,dextroscoliosisstructuralcompensatory
4236,Dr Colleen Gnyp Calgary AB ,4.75,dextroscoliosisfunctional
4237,dr justin m fevold wenatchee wa us,5.0,dextroscoliosislevoscoliosisneuromuscular
4238,dr shannon joseph bel air md us,4.75,compensatory
4239,Dr Gail L. Wright HUDSON FL ,3.0,dextroscoliosis
4240,Dr Frederic Arsenault Levis QC ,5.0,levoscoliosis
4241,dr dr stephen morris sudbury on ca,4.5,kyphosis
4244,dr lottie r rotterman gresham or us,5.0,juvenile
4246,Dr F. Duane Turpin Bridgeton MO ,2.0,adolescent
4247,Dr NICOLE M. GODDARD RONCEVERTE WV ,5.0,adult
4249,Dr Christen Allaman Santa Cruz CA ,4.25,dextroscoliosisfunctional
4251,Dr Chloe Sylvestre Montreal QC ,4.0,compensatory
4252,Dr Pamela M. Klein GULF BREEZE FL ,4.0,dextroscoliosis
4253,Dr Murtaza N. Bhuriwala Houston TX ,4.75,levoscoliosis
4255,Dr Nouhad Saliba Montreal QC ,2.25,idiopathic
4257,Dr PADMAJA SAI Palm Coast FL ,4.0,juvenile
4258,Dr Sean Sinasac Amherstburg ON ,4.75,lordosis
4259,Dr Efrosini Fotopoulos Pompano Beach FL ,4.0,adolescent
4261,dr hoda motazedi toronto on ca,4.5,dextroscoliosisstructuralcompensatory
4262,Dr Katherine E. Johnson Fairbanks AK ,3.75,dextroscoliosisfunctional
4263,Dr Benjamin Gocial Philadelphia PA ,4.0,dextroscoliosislevoscoliosisneuromuscular
4264,Dr John L. Frattarelli Kailua HI ,5.0,compensatory
4266,Ryan Funk Vancouver BC ,5.0,levoscoliosis
4267,Dr Bethany A. Peterson Katy TX ,4.75,kyphosis
4269,Dr JOSEPH KRAJEKIAN Cleveland OH ,5.0,infantile
4270,Dr DANIELLE M. DUCHINI Erie PA ,5.0,juvenile
4271,dr daniel miller portland or us,4.75,lordosis
4272,Dr Paul J. Betschart New York NY ,4.25,adolescent
4274,Dr Kathryn Sowerwine Alexandria VA ,5.0,dextroscoliosisstructuralcompensatory
4275,Dr Caroline Tan Carlton VIC ,5.0,dextroscoliosisfunctional
4276,Dr Alexander Doctoroff Clark NJ ,3.5,dextroscoliosislevoscoliosisneuromuscular
4278,Dr JOHN SHALLAL SAVANNAH GA ,5.0,dextroscoliosis
4279,dr sibyl knight pacific grove ca us,5.0,levoscoliosis
4281,Dr Helene Nguyen Hackettstown NJ ,5.0,idiopathic
4282,Dr Catherine Lecours Quebec QC ,4.75,infantile
4283,Dr ASMAA CHAUDHRY CENTREVILLE VA ,4.0,juvenile
4284,Dr BECKIE M. GRGICH Colorado Springs CO ,4.75,lordosis
4286,Dr AZAM HAKIM LOUISVILLE KY ,5.0,adult
4287,dr khiraj chotee lloydminster ab ca,4.0,dextroscoliosisstructuralcompensatory
4288,Dr Amanda E. Matthews Albany GA ,5.0,dextroscoliosisfunctional
4290,Dr Ash Subramanian Eastbourne ENG ,4.0,compensatory
4291,Dr COSTAS A. APOSTOLIS AKRON OH ,4.0,dextroscoliosis
4293,Dr Barry SINGER St. Louis MO ,3.5,kyphosis
